Freq.	V(out)
6.91830970918933e+02	(-7.85813125621478e+00dB,-1.78209864737491e+00°)
7.07945784384134e+02	(-7.85832831931944e+00dB,-1.82358153312499e+00°)
7.24435960074986e+02	(-7.85853466013875e+00dB,-1.86602871253850e+00°)
7.41310241300914e+02	(-7.85875071499435e+00dB,-1.90946250643122e+00°)
7.58577575029180e+02	(-7.85897694068214e+00dB,-1.95390574551566e+00°)
7.76247116628688e+02	(-7.85921381542860e+00dB,-1.99938178156434e+00°)
7.94328234724277e+02	(-7.85946183989144e+00dB,-2.04591449878236e+00°)
8.12830516164095e+02	(-7.85972153820647e+00dB,-2.09352832539058e+00°)
8.31763771102666e+02	(-7.85999345908277e+00dB,-2.14224824542058e+00°)
8.51138038202372e+02	(-7.86027817694849e+00dB,-2.19209981072209e+00°)
8.70963589956076e+02	(-7.86057629314937e+00dB,-2.24310915318357e+00°)
8.91250938133741e+02	(-7.86088843720252e+00dB,-2.29530299716612e+00°)
9.12010839355905e+02	(-7.86121526810782e+00dB,-2.34870867215076e+00°)
9.33254300796986e+02	(-7.86155747571952e+00dB,-2.40335412559859e+00°)
9.54992586021431e+02	(-7.86191578218091e+00dB,-2.45926793602313e+00°)
9.77237220955805e+02	(-7.86229094342459e+00dB,-2.51647932627356e+00°)
9.99999999999994e+02	(-7.86268375074145e+00dB,-2.57501817702728e+00°)
1.02329299228075e+03	(-7.86309503242137e+00dB,-2.63491504048960e+00°)
1.04712854805089e+03	(-7.86352565546871e+00dB,-2.69620115429785e+00°)
1.07151930523760e+03	(-7.86397652739601e+00dB,-2.75890845562674e+00°)
1.09647819614318e+03	(-7.86444859809927e+00dB,-2.82306959549096e+00°)
1.12201845430196e+03	(-7.86494286181832e+00dB,-2.88871795324052e+00°)
1.14815362149688e+03	(-7.86546035918607e+00dB,-2.95588765124355e+00°)
1.17489755493952e+03	(-7.86600217937043e+00dB,-3.02461356975032e+00°)
1.20226443461741e+03	(-7.86656946231297e+00dB,-3.09493136193166e+00°)
1.23026877081237e+03	(-7.86716340106833e+00dB,-3.16687746908387e+00°)
1.25892541179416e+03	(-7.86778524424893e+00dB,-3.24048913599107e+00°)
1.28824955169313e+03	(-7.86843629857910e+00dB,-3.31580442643534e+00°)
1.31825673855640e+03	(-7.86911793156368e+00dB,-3.39286223884319e+00°)
1.34896288259165e+03	(-7.86983157427554e+00dB,-3.47170232205627e+00°)
1.38038426460288e+03	(-7.87057872426717e+00dB,-3.55236529121250e+00°)
1.41253754462275e+03	(-7.87136094861151e+00dB,-3.63489264372257e+00°)
1.44543977074592e+03	(-7.87217988707727e+00dB,-3.71932677532501e+00°)
1.47910838816820e+03	(-7.87303725544422e+00dB,-3.80571099620173e+00°)
1.51356124843620e+03	(-7.87393484896431e+00dB,-3.89408954713385e+00°)
1.54881661891247e+03	(-7.87487454597429e+00dB,-3.98450761567578e+00°)
1.58489319246110e+03	(-7.87585831166604e+00dB,-4.07701135232378e+00°)
1.62181009735892e+03	(-7.87688820202074e+00dB,-4.17164788665263e+00°)
1.65958690743755e+03	(-7.87796636791340e+00dB,-4.26846534339215e+00°)
1.69824365246173e+03	(-7.87909505939430e+00dB,-4.36751285841250e+00°)
1.73780082874936e+03	(-7.88027663015418e+00dB,-4.46884059458482e+00°)
1.77827941003891e+03	(-7.88151354218007e+00dB,-4.57249975748078e+00°)
1.81970085860997e+03	(-7.88280837060893e+00dB,-4.67854261087177e+00°)
1.86208713666286e+03	(-7.88416380878651e+00dB,-4.78702249198510e+00°)
1.90546071796323e+03	(-7.88558267353870e+00dB,-4.89799382647137e+00°)
1.94984459975803e+03	(-7.88706791066316e+00dB,-5.01151214303349e+00°)
1.99526231496887e+03	(-7.88862260064883e+00dB,-5.12763408766392e+00°)
2.04173794466952e+03	(-7.89024996463140e+00dB,-5.24641743743284e+00°)
2.08929613085403e+03	(-7.89195337059245e+00dB,-5.36792111376542e+00°)
2.13796208950222e+03	(-7.89373633981072e+00dB,-5.49220519514201e+00°)
2.18776162394954e+03	(-7.89560255357322e+00dB,-5.61933092915003e+00°)
2.23872113856832e+03	(-7.89755586015484e+00dB,-5.74936074381143e+00°)
2.29086765276776e+03	(-7.89960028207432e+00dB,-5.88235825810405e+00°)
2.34422881531991e+03	(-7.90174002363514e+00dB,-6.01838829158953e+00°)
2.39883291901947e+03	(-7.90397947875917e+00dB,-6.15751687305445e+00°)
2.45470891568501e+03	(-7.90632323912153e+00dB,-6.29981124806508e+00°)
2.51188643150956e+03	(-7.90877610259442e+00dB,-6.44533988532929e+00°)
2.57039578276885e+03	(-7.91134308200788e+00dB,-6.59417248175251e+00°)
2.63026799189536e+03	(-7.91402941423498e+00dB,-6.74637996606678e+00°)
2.69153480392690e+03	(-7.91684056960891e+00dB,-6.90203450090490e+00°)
2.75422870333815e+03	(-7.91978226167883e+00dB,-7.06120948318302e+00°)
2.81838293126443e+03	(-7.92286045731107e+00dB,-7.22397954264708e+00°)
2.88403150312658e+03	(-7.92608138714188e+00dB,-7.39042053842954e+00°)
2.95120922666636e+03	(-7.92945155638707e+00dB,-7.56060955345379e+00°)
3.01995172040199e+03	(-7.93297775601351e+00dB,-7.73462488651433e+00°)
3.09029543251357e+03	(-7.93666707427645e+00dB,-7.91254604185067e+00°)
3.16227766016836e+03	(-7.94052690862587e+00dB,-8.09445371602346e+00°)
3.23593656929626e+03	(-7.94456497798396e+00dB,-8.28042978189017e+00°)
3.31131121482589e+03	(-7.94878933539493e+00dB,-8.47055726946768e+00°)
3.38844156139200e+03	(-7.95320838104657e+00dB,-8.66492034345777e+00°)
3.46736850452529e+03	(-7.95783087566210e+00dB,-8.86360427720052e+00°)
3.54813389233573e+03	(-7.96266595425892e+00dB,-9.06669542280937e+00°)
3.63078054770099e+03	(-7.96772314026911e+00dB,-9.27428117723006e+00°)
3.71535229097170e+03	(-7.97301236001453e+00dB,-9.48644994395421e+00°)
3.80189396320558e+03	(-7.97854395752755e+00dB,-9.70329109010680e+00°)
3.89045144994278e+03	(-7.98432870970525e+00dB,-9.92489489861550e+00°)
3.98107170553494e+03	(-7.99037784178328e+00dB,-1.01513525151584e+01°)
4.07380277804110e+03	(-7.99670304311184e+00dB,-1.03827558895758e+01°)
4.16869383470332e+03	(-8.00331648321359e+00dB,-1.06191977114215e+01°)
4.26579518801589e+03	(-8.01023082809979e+00dB,-1.08607713393182e+01°)
4.36515832240162e+03	(-8.01745925681713e+00dB,-1.11075707237734e+01°)
4.46683592150960e+03	(-8.02501547819384e+00dB,-1.13596903231026e+01°)
4.57088189614871e+03	(-8.03291374774948e+00dB,-1.16172250120996e+01°)
4.67735141287194e+03	(-8.04116888472780e+00dB,-1.18802699830886e+01°)
4.78630092322634e+03	(-8.04979628920757e+00dB,-1.21489206389846e+01°)
4.89778819368442e+03	(-8.05881195924068e+00dB,-1.24232724779905e+01°)
5.01187233627268e+03	(-8.06823250796134e+00dB,-1.27034209695537e+01°)
5.12861383991361e+03	(-8.07807518060402e+00dB,-1.29894614212077e+01°)
5.24807460249768e+03	(-8.08835787136195e+00dB,-1.32814888359299e+01°)
5.37031796370248e+03	(-8.09909914001064e+00dB,-1.35795977596492e+01°)
5.49540873857620e+03	(-8.11031822821466e+00dB,-1.38838821185507e+01°)
5.62341325190344e+03	(-8.12203507542810e+00dB,-1.41944350458350e+01°)
5.75439937337152e+03	(-8.13427033429185e+00dB,-1.45113486976100e+01°)
5.88843655355584e+03	(-8.14704538542286e+00dB,-1.48347140576121e+01°)
6.02559586074353e+03	(-8.16038235148271e+00dB,-1.51646207304809e+01°)
6.16595001861477e+03	(-8.17430411040430e+00dB,-1.55011567233460e+01°)
6.30957344480188e+03	(-8.18883430764733e+00dB,-1.58444082155160e+01°)
6.45654229034650e+03	(-8.20399736734479e+00dB,-1.61944593161109e+01°)
6.60693448007590e+03	(-8.21981850219395e+00dB,-1.65513918095216e+01°)
6.76082975391976e+03	(-8.23632372193754e+00dB,-1.69152848886437e+01°)
6.91830970918931e+03	(-8.25353984027199e+00dB,-1.72862148758922e+01°)
7.07945784384132e+03	(-8.27149448001230e+00dB,-1.76642549320791e+01°)
7.24435960074984e+03	(-8.29021607633500e+00dB,-1.80494747533135e+01°)
7.41310241300911e+03	(-8.30973387791442e+00dB,-1.84419402561747e+01°)
7.58577575029177e+03	(-8.33007794576040e+00dB,-1.88417132515030e+01°)
7.76247116628685e+03	(-8.35127914956082e+00dB,-1.92488511072603e+01°)
7.94328234724275e+03	(-8.37336916132743e+00dB,-1.96634064010257e+01°)
8.12830516164092e+03	(-8.39638044614035e+00dB,-2.00854265628151e+01°)
8.31763771102664e+03	(-8.42034624978478e+00dB,-2.05149535090424e+01°)
8.51138038202369e+03	(-8.44530058307307e+00dB,-2.09520232685813e+01°)
8.70963589956073e+03	(-8.47127820264678e+00dB,-2.13966656020318e+01°)
8.91250938133738e+03	(-8.49831458805699e+00dB,-2.18489036154475e+01°)
9.12010839355902e+03	(-8.52644591492655e+00dB,-2.23087533699411e+01°)
9.33254300796983e+03	(-8.55570902400648e+00dB,-2.27762234887444e+01°)
9.54992586021428e+03	(-8.58614138594902e+00dB,-2.32513147634706e+01°)
9.77237220955802e+03	(-8.61778106163394e+00dB,-2.37340197614903e+01°)
9.99999999999991e+03	(-8.65066665790085e+00dB,-2.42243224365031e+01°)
1.02329299228075e+04	(-8.68483727856032e+00dB,-2.47221977445502e+01°)
1.04712854805089e+04	(-8.72033247057952e+00dB,-2.52276112678763e+01°)
1.07151930523760e+04	(-8.75719216536455e+00dB,-2.57405188491997e+01°)
1.09647819614318e+04	(-8.79545661509147e+00dB,-2.62608662390956e+01°)
1.12201845430195e+04	(-8.83516632407124e+00dB,-2.67885887593256e+01°)
1.14815362149687e+04	(-8.87636197517063e+00dB,-2.73236109850619e+01°)
1.17489755493952e+04	(-8.91908435135068e+00dB,-2.78658464490488e+01°)
1.20226443461740e+04	(-8.96337425242762e+00dB,-2.84151973708161e+01°)
1.23026877081237e+04	(-9.00927240720668e+00dB,-2.89715544141043e+01°)
1.25892541179416e+04	(-9.05681938118740e+00dB,-2.95347964756792e+01°)
1.28824955169312e+04	(-9.10605548008950e+00dB,-3.01047905086949e+01°)
1.31825673855640e+04	(-9.15702064950001e+00dB,-3.06813913837158e+01°)
1.34896288259164e+04	(-9.20975437099503e+00dB,-3.12644417904166e+01°)
1.38038426460287e+04	(-9.26429555514289e+00dB,-3.18537721828503e+01°)
1.41253754462274e+04	(-9.32068243184774e+00dB,-3.24492007710019e+01°)
1.44543977074591e+04	(-9.37895243854435e+00dB,-3.30505335611332e+01°)
1.47910838816819e+04	(-9.43914210680408e+00dB,-3.36575644471634e+01°)
1.51356124843619e+04	(-9.50128694795858e+00dB,-3.42700753550308e+01°)
1.54881661891247e+04	(-9.56542133839030e+00dB,-3.48878364416381e+01°)
1.58489319246110e+04	(-9.63157840517693e+00dB,-3.55106063495986e+01°)
1.62181009735891e+04	(-9.69978991280908e+00dB,-3.61381325185843e+01°)
1.65958690743755e+04	(-9.77008615172605e+00dB,-3.67701515536195e+01°)
1.69824365246173e+04	(-9.84249582943352e+00dB,-3.74063896501831e+01°)
1.73780082874936e+04	(-9.91704596497712e+00dB,-3.80465630754798e+01°)
1.77827941003891e+04	(-9.99376178754784e+00dB,-3.86903787047144e+01°)
1.81970085860997e+04	(-1.00726666399880e+01dB,-3.93375346106759e+01°)
1.86208713666285e+04	(-1.01537818879505e+01dB,-3.99877207044013e+01°)
1.90546071796323e+04	(-1.02371268354362e+01dB,-4.06406194241660e+01°)
1.94984459975803e+04	(-1.03227186474018e+01dB,-4.12959064695290e+01°)
1.99526231496886e+04	(-1.04105722800808e+01dB,-4.19532515766763e+01°)
2.04173794466951e+04	(-1.05007004196116e+01dB,-4.26123193308434e+01°)
2.08929613085402e+04	(-1.05931134294984e+01dB,-4.32727700111791e+01°)
2.13796208950221e+04	(-1.06878193073646e+01dB,-4.39342604630400e+01°)
2.18776162394953e+04	(-1.07848236513805e+01dB,-4.45964449923848e+01°)
2.23872113856832e+04	(-1.08841296366614e+01dB,-4.52589762766766e+01°)
2.29086765276775e+04	(-1.09857380018496e+01dB,-4.59215062865073e+01°)
2.34422881531990e+04	(-1.10896470459988e+01dB,-4.65836872120289e+01°)
2.39883291901947e+04	(-1.11958526357900e+01dB,-4.72451723882188e+01°)
2.45470891568501e+04	(-1.13043482230142e+01dB,-4.79056172130214e+01°)
2.51188643150956e+04	(-1.14151248721642e+01dB,-4.85646800524946e+01°)
2.57039578276884e+04	(-1.15281712978909e+01dB,-4.92220231272416e+01°)
2.63026799189536e+04	(-1.16434739119914e+01dB,-4.98773133746353e+01°)
2.69153480392689e+04	(-1.17610168795162e+01dB,-5.05302232816222e+01°)
2.75422870333814e+04	(-1.18807821835106e+01dB,-5.11804316832389e+01°)
2.81838293126443e+04	(-1.20027496978325e+01dB,-5.18276245223629e+01°)
2.88403150312658e+04	(-1.21268972674375e+01dB,-5.24714955666587e+01°)
2.95120922666636e+04	(-1.22532007954624e+01dB,-5.31117470791504e+01°)
3.01995172040199e+04	(-1.23816343364060e+01dB,-5.37480904393547e+01°)
