#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-21 10:01:12.136
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Pulse Condition: Positive Level: 1 V LCondition: Less Length: 4 us Hyst.: 0 V HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1.75 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.0004930435588235293,0.01405788581358462
0.0004930535588235294,0.01040822275500829
0.0004930635588235293,-0.0005407664205763184
0.0004930735588235293,0.0177075488721095
0.0004930835588235294,0.003108896637951883
0.0004930935588235293,0.01040822275500829
0.0004931035588235294,0.01770754887210452
0.0004931135588235293,0.01405788581357632
0.0004931235588235294,0.003108896637958522
0.0004931335588235293,0.01770754887207133
0.0004931435588235294,0.01770754887211282
0.0004931535588235293,0.01405788581358462
0.0004931635588235294,0.01040822275501327
0.0004931735588235293,-0.000540766420571338
0.0004931835588235293,0.01040822275501327
0.0004931935588235294,0.0177075488721344
0.0004932035588235293,0.02135721193066093
0.0004932135588235294,0.01405788581354478
0.0004932235588235293,0.006758559696488383
0.0004932335588235294,0.01405788581356802
0.0004932435588235293,0.01405788581356802
0.0004932535588235294,0.01040822275501327
0.0004932635588235293,0.006758559696485063
0.0004932735588235294,-0.007840092537730639
0.0004932835588235293,-0.007840092537730639
0.0004932935588235293,0.003108896637908733
0.0004933035588235294,0.01405788581352321
0.0004933135588235293,0.003108896637938606
0.0004933235588235294,0.01040822275502986
0.0004933335588235293,0.01405788581355806
0.0004933435588235294,0.01770754887209124
0.0004933535588235293,0.003108896637978439
0.0004933635588235294,0.01770754887211448
0.0004933735588235293,0.01405788581358628
0.0004933835588235294,0.0177075488721178
0.0004933935588235294,-0.0005407664206310866
