#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-02-11 09:30:11.698
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 50 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.1004095,-0.001905823750731327
-0.1003845,-0.001905823750731327
-0.1003595,-0.001905823750731327
-0.1003345,-0.001905823750731327
-0.1003095,-0.001905823750731327
-0.1002845,-0.001905823750731327
-0.1002595,-0.002237837253800917
-0.1002345,-0.001905823750731478
-0.1002095,-0.002237837253800917
-0.1001845,-0.002569850756870507
-0.1001595,-0.002569850756870507
-0.1001345,-0.002569850756870507
-0.1001095,-0.002569850756870507
-0.1000845,-0.002569850756870507
-0.1000595,-0.002569850756870507
-0.1000345,-0.002569850756870507
-0.1000095,-0.002569850756870507
-0.0999845,-0.002569850756870507
-0.09995949999999999,-0.002569850756870507
-0.0999345,-0.002569850756870507
-0.0999095,-0.002569850756870507
-0.0998845,-0.002569850756870507
-0.0998595,-0.002237837253800917
-0.09983449999999999,-0.002569850756870507
-0.0998095,-0.002237837253800917
-0.0997845,-0.002237837253800917
-0.0997595,-0.002237837253800917
-0.0997345,-0.002237837253800917
-0.09970949999999999,-0.002237837253800917
-0.0996845,-0.002237837253800917
-0.0996595,-0.002237837253800917
-0.0996345,-0.002237837253800917
-0.0996095,-0.001905823750731327
-0.09958449999999999,-0.001905823750731327
-0.0995595,-0.001905823750731327
-0.0995345,-0.001905823750731327
-0.0995095,-0.001573810247661738
-0.0994845,-0.001905823750731327
-0.09945949999999999,-0.001905823750731176
-0.0994345,-0.001573810247661738
-0.0994095,-0.001573810247661738
-0.0993845,-0.001573810247661738
-0.0993595,-0.001573810247661738
-0.09933449999999999,-0.001573810247661587
-0.0993095,-0.001241796744592148
-0.0992845,-0.001241796744592148
-0.0992595,-0.001241796744592148
-0.0992345,-0.001241796744592148
-0.09920949999999999,-0.001241796744592148
-0.09918449999999999,-0.001241796744592148
-0.0991595,-0.001241796744592148
-0.0991345,-0.001241796744592148
-0.0991095,-0.0009097832415225584
-0.09908449999999999,-0.0009097832415225584
-0.09905949999999999,-0.0009097832415225584
-0.0990345,-0.0005777697384529688
-0.0990095,-0.0005777697384529688
-0.0989845,-0.0005777697384529688
-0.09895949999999999,-0.0002457562353835302
-0.09893449999999999,-0.0005777697384529688
-0.0989095,-0.0002457562353833792
-0.0988845,-0.0005777697384529688
-0.0988595,-0.0002457562353833792
-0.09883449999999999,-0.0002457562353832282
-0.09880949999999999,8.625726768621039e-05
-0.0987845,-0.0002457562353833792
-0.0987595,-0.0002457562353833792
-0.0987345,8.625726768621039e-05
-0.09870949999999999,8.625726768621039e-05
-0.09868449999999999,8.625726768621039e-05
-0.0986595,8.625726768621039e-05
-0.0986345,8.625726768621039e-05
-0.0986095,8.625726768621039e-05
-0.09858449999999999,8.625726768621039e-05
-0.09855949999999999,8.625726768621039e-05
-0.0985345,8.625726768621039e-05
-0.0985095,-0.0002457562353833792
-0.0984845,8.625726768621039e-05
-0.09845949999999999,-0.0002457562353833792
-0.09843449999999999,-0.0002457562353833792
-0.0984095,-0.0002457562353833792
-0.0983845,-0.0002457562353833792
-0.0983595,-0.0002457562353833792
-0.09833450000000001,-0.0002457562353833792
-0.09830949999999999,-0.0002457562353833792
-0.0982845,-0.0002457562353833792
-0.0982595,-0.0002457562353833792
-0.0982345,-0.0002457562353833792
-0.09820950000000001,8.625726768605942e-05
-0.09818449999999999,8.625726768621039e-05
-0.0981595,8.625726768621039e-05
-0.0981345,8.625726768621039e-05
-0.0981095,8.625726768621039e-05
-0.09808450000000001,8.625726768621039e-05
-0.09805949999999999,0.0004182707707558
-0.0980345,0.0004182707707558
-0.0980095,0.0004182707707558
-0.0979845,0.0004182707707558
-0.0979595,0.0004182707707558
-0.09793449999999999,0.0004182707707558
-0.0979095,8.625726768621039e-05
-0.0978845,0.0004182707707558
-0.0978595,8.625726768621039e-05
-0.0978345,8.625726768621039e-05
-0.09780949999999999,8.625726768621039e-05
-0.0977845,8.625726768621039e-05
-0.0977595,8.625726768621039e-05
-0.0977345,8.625726768621039e-05
-0.0977095,-0.0002457562353832282
-0.09768449999999999,-0.0002457562353833792
-0.0976595,-0.0002457562353833792
-0.0976345,-0.0002457562353833792
-0.0976095,-0.0002457562353833792
-0.0975845,-0.0002457562353833792
-0.09755949999999999,-0.0002457562353833792
-0.0975345,-0.0002457562353833792
-0.0975095,-0.0002457562353833792
-0.0974845,-0.0002457562353833792
-0.0974595,-0.0005777697384528179
-0.09743449999999999,-0.0002457562353833792
-0.0974095,-0.0005777697384529688
-0.0973845,-0.0002457562353833792
-0.0973595,-0.0005777697384529688
-0.0973345,-0.0005777697384529688
-0.09730949999999999,-0.0002457562353833792
-0.0972845,-0.0002457562353833792
-0.0972595,-0.0002457562353833792
-0.0972345,-0.0002457562353833792
-0.0972095,-0.0002457562353833792
-0.09718449999999999,-0.0002457562353833792
-0.0971595,-0.0002457562353833792
-0.0971345,8.625726768621039e-05
-0.0971095,-0.0002457562353833792
-0.0970845,8.625726768605942e-05
-0.09705949999999999,8.625726768621039e-05
-0.0970345,8.625726768621039e-05
-0.0970095,8.625726768621039e-05
-0.0969845,8.625726768621039e-05
-0.0969595,8.625726768621039e-05
-0.09693449999999999,8.625726768621039e-05
-0.0969095,8.625726768621039e-05
-0.0968845,8.625726768621039e-05
-0.0968595,0.0004182707707558
-0.0968345,0.0004182707707558
-0.09680949999999999,0.0004182707707558
-0.0967845,0.0004182707707558
-0.0967595,0.0004182707707558
-0.0967345,0.0004182707707558
-0.0967095,0.0004182707707558
-0.09668449999999999,0.0004182707707558
-0.0966595,0.0004182707707558
-0.0966345,0.0004182707707558
-0.0966095,0.0004182707707558
-0.0965845,0.0004182707707558
-0.09655949999999999,0.0004182707707558
-0.0965345,0.0004182707707558
-0.0965095,0.0004182707707558
-0.0964845,0.0004182707707558
-0.0964595,0.0004182707707558
-0.09643449999999999,0.0004182707707558
-0.0964095,0.0004182707707558
-0.0963845,0.0004182707707558
-0.0963595,0.0004182707707558
-0.0963345,8.625726768621039e-05
-0.09630949999999999,0.0004182707707558
-0.0962845,0.0004182707707558
-0.0962595,8.625726768621039e-05
-0.0962345,8.625726768621039e-05
-0.0962095,8.625726768621039e-05
-0.09618449999999999,8.625726768621039e-05
-0.09615949999999999,8.625726768621039e-05
-0.0961345,8.625726768621039e-05
-0.0961095,8.625726768621039e-05
-0.0960845,-0.0002457562353833792
-0.09605949999999999,-0.0002457562353835302
-0.09603449999999999,-0.0005777697384529688
-0.0960095,-0.0005777697384529688
-0.0959845,-0.0005777697384529688
-0.0959595,-0.0009097832415225584
-0.09593449999999999,-0.0005777697384531198
-0.09590949999999999,-0.0009097832415225584
-0.0958845,-0.0009097832415225584
-0.0958595,-0.0009097832415225584
-0.0958345,-0.001241796744592148
-0.09580949999999999,-0.0009097832415227094
-0.09578449999999999,-0.001241796744592148
-0.0957595,-0.001241796744592148
-0.0957345,-0.001241796744592148
-0.0957095,-0.001241796744592148
-0.09568449999999999,-0.001241796744592299
-0.09565949999999999,-0.001573810247661738
-0.0956345,-0.001573810247661738
-0.0956095,-0.001241796744592148
-0.0955845,-0.001573810247661738
-0.09555949999999999,-0.001573810247661587
-0.09553449999999999,-0.001241796744592148
-0.0955095,-0.001573810247661738
-0.0954845,-0.001573810247661738
-0.0954595,-0.001573810247661738
-0.09543449999999999,-0.001573810247661738
-0.09540949999999999,-0.001573810247661738
-0.0953845,-0.001573810247661738
-0.0953595,-0.001573810247661738
-0.0953345,-0.001573810247661738
-0.09530949999999999,-0.001905823750731327
-0.09528449999999999,-0.001905823750731327
-0.0952595,-0.001905823750731327
-0.0952345,-0.001905823750731327
-0.0952095,-0.002237837253800917
-0.09518450000000001,-0.001905823750731478
-0.09515949999999999,-0.001905823750731327
-0.0951345,-0.002237837253800917
-0.0951095,-0.002237837253800917
-0.0950845,-0.002237837253800917
-0.09505950000000001,-0.002237837253800917
-0.09503449999999999,-0.002237837253800917
-0.0950095,-0.002237837253800917
-0.0949845,-0.002237837253800917
-0.0949595,-0.002237837253800917
-0.0949345,-0.002569850756870356
-0.09490949999999999,-0.002569850756870507
-0.0948845,-0.002901864259940096
-0.0948595,-0.002901864259940096
-0.0948345,-0.002569850756870507
-0.0948095,-0.002901864259939945
-0.09478449999999999,-0.002569850756870507
-0.0947595,-0.002901864259940096
-0.0947345,-0.002901864259940096
-0.0947095,-0.002901864259940096
-0.0946845,-0.003233877763009534
-0.09465949999999999,-0.003233877763009685
-0.0946345,-0.002901864259940096
-0.0946095,-0.002901864259940096
-0.0945845,-0.002901864259940096
-0.0945595,-0.002901864259940096
-0.09453449999999999,-0.002901864259940096
-0.0945095,-0.002569850756870507
-0.0944845,-0.002569850756870507
-0.0944595,-0.002569850756870507
-0.0944345,-0.002569850756870507
-0.09440949999999999,-0.002569850756870507
-0.0943845,-0.002569850756870507
-0.0943595,-0.002237837253800917
-0.0943345,-0.002237837253800917
-0.0943095,-0.002237837253800917
-0.09428449999999999,-0.002237837253800917
-0.0942595,-0.002237837253800917
-0.0942345,-0.002237837253800917
-0.0942095,-0.001905823750731327
-0.0941845,-0.001905823750731327
-0.09415949999999999,-0.001905823750731327
-0.0941345,-0.001573810247661738
-0.0941095,-0.001905823750731327
-0.0940845,-0.001573810247661738
-0.0940595,-0.001573810247661738
-0.09403449999999999,-0.001573810247661738
-0.0940095,-0.001573810247661738
-0.0939845,-0.001573810247661738
-0.0939595,-0.001573810247661738
-0.0939345,-0.001241796744592299
-0.09390949999999999,-0.001241796744592148
-0.0938845,-0.001241796744592148
-0.0938595,-0.001241796744592148
-0.0938345,-0.0009097832415225584
-0.0938095,-0.0009097832415225584
-0.09378449999999999,-0.0009097832415225584
-0.0937595,-0.0009097832415225584
-0.0937345,-0.0009097832415225584
-0.0937095,-0.0005777697384529688
-0.0936845,-0.0009097832415225584
-0.09365949999999999,-0.0005777697384529688
-0.0936345,-0.0005777697384529688
-0.0936095,-0.0005777697384529688
-0.0935845,-0.0005777697384529688
-0.0935595,-0.0002457562353833792
-0.09353449999999999,-0.0002457562353833792
-0.0935095,-0.0002457562353833792
-0.0934845,-0.0002457562353833792
-0.0934595,-0.0002457562353833792
-0.0934345,-0.0002457562353833792
-0.09340949999999999,-0.0002457562353832282
-0.0933845,8.625726768621039e-05
-0.0933595,8.625726768621039e-05
-0.0933345,-0.0002457562353833792
-0.0933095,-0.0002457562353833792
-0.09328449999999999,-0.0002457562353832282
-0.0932595,8.625726768621039e-05
-0.0932345,-0.0002457562353833792
-0.0932095,-0.0002457562353833792
-0.0931845,-0.0002457562353833792
-0.09315949999999999,-0.0002457562353833792
-0.0931345,-0.0002457562353833792
-0.0931095,-0.0002457562353833792
-0.0930845,-0.0002457562353833792
-0.0930595,-0.0002457562353833792
-0.09303449999999999,-0.0002457562353833792
-0.09300949999999999,-0.0002457562353833792
-0.0929845,-0.0002457562353833792
-0.0929595,-0.0002457562353833792
-0.0929345,-0.0002457562353833792
-0.09290949999999999,-0.0002457562353833792
-0.09288449999999999,-0.0002457562353833792
-0.0928595,-0.0005777697384529688
-0.0928345,-0.0005777697384529688
-0.0928095,-0.0002457562353833792
-0.09278449999999999,-0.0002457562353833792
-0.09275949999999999,-0.0002457562353833792
-0.0927345,-0.0002457562353833792
-0.0927095,8.625726768621039e-05
-0.0926845,8.625726768621039e-05
-0.09265949999999999,8.625726768621039e-05
-0.09263449999999999,8.625726768621039e-05
-0.0926095,8.625726768621039e-05
-0.0925845,8.625726768621039e-05
-0.0925595,8.625726768621039e-05
-0.09253449999999999,8.625726768621039e-05
-0.09250949999999999,8.625726768621039e-05
-0.0924845,-0.0002457562353833792
-0.0924595,-0.0002457562353833792
-0.0924345,8.625726768621039e-05
-0.09240949999999999,8.625726768605941e-05
-0.09238449999999999,-0.0002457562353833792
-0.0923595,8.625726768621039e-05
-0.0923345,-0.0002457562353833792
-0.0923095,8.625726768621039e-05
-0.09228449999999999,-0.0002457562353833792
-0.09225949999999999,-0.0002457562353833792
-0.0922345,-0.0002457562353833792
-0.0922095,-0.0002457562353833792
-0.0921845,-0.0002457562353833792
-0.09215950000000001,-0.0002457562353833792
-0.09213449999999999,-0.0005777697384529688
-0.0921095,-0.0002457562353833792
-0.0920845,-0.0002457562353833792
-0.0920595,-0.0002457562353833792
-0.09203450000000001,-0.0002457562353833792
-0.09200949999999999,-0.0002457562353833792
-0.0919845,-0.0002457562353833792
-0.0919595,-0.0002457562353833792
-0.0919345,-0.0002457562353833792
-0.09190950000000001,-0.0002457562353833792
-0.09188449999999999,-0.0002457562353833792
-0.0918595,-0.0002457562353833792
-0.0918345,-0.0002457562353833792
-0.0918095,-0.0002457562353833792
-0.0917845,-0.0002457562353833792
-0.09175949999999999,8.625726768621039e-05
-0.0917345,8.625726768621039e-05
-0.0917095,8.625726768621039e-05
-0.0916845,8.625726768621039e-05
-0.0916595,8.625726768621039e-05
-0.09163449999999999,0.0004182707707558
-0.0916095,0.0004182707707558
-0.0915845,0.0004182707707558
-0.0915595,0.0004182707707558
-0.0915345,0.0004182707707558
-0.09150949999999999,0.0004182707707558
-0.0914845,0.0004182707707558
-0.0914595,0.0004182707707558
-0.0914345,0.0007502842738253896
-0.0914095,0.000418270770755951
-0.09138449999999999,0.0004182707707558
-0.0913595,0.0007502842738253896
-0.0913345,0.0007502842738253896
-0.0913095,0.0007502842738253896
-0.0912845,0.0007502842738253896
-0.09125949999999999,0.0004182707707558
-0.0912345,0.0004182707707558
-0.0912095,0.0004182707707558
-0.0911845,0.0004182707707558
-0.0911595,0.0004182707707558
-0.09113449999999999,0.0004182707707558
-0.0911095,0.0004182707707558
-0.0910845,0.0004182707707558
-0.0910595,0.0004182707707558
-0.0910345,0.0004182707707558
-0.09100949999999999,0.0004182707707558
-0.0909845,0.0004182707707558
-0.0909595,0.0004182707707558
-0.0909345,8.625726768621039e-05
-0.0909095,8.625726768621039e-05
-0.09088449999999999,8.625726768621039e-05
-0.0908595,8.625726768621039e-05
-0.0908345,8.625726768621039e-05
-0.0908095,-0.0002457562353833792
-0.0907845,-0.0002457562353833792
-0.09075949999999999,-0.0002457562353833792
-0.0907345,-0.0005777697384529688
-0.0907095,-0.0002457562353833792
-0.0906845,-0.0005777697384529688
-0.0906595,-0.0005777697384529688
-0.09063449999999999,-0.0009097832415225584
-0.0906095,-0.0009097832415225584
-0.0905845,-0.0009097832415225584
-0.0905595,-0.001241796744592148
-0.0905345,-0.001241796744592148
-0.09050949999999999,-0.001241796744592148
-0.0904845,-0.001241796744592148
-0.0904595,-0.001573810247661738
-0.0904345,-0.001241796744592148
-0.0904095,-0.001573810247661738
-0.09038449999999999,-0.001573810247661738
-0.0903595,-0.001573810247661738
-0.0903345,-0.001573810247661738
-0.0903095,-0.001573810247661738
-0.0902845,-0.001573810247661738
-0.09025949999999999,-0.001573810247661738
-0.0902345,-0.001573810247661738
-0.0902095,-0.001573810247661738
-0.0901845,-0.001573810247661738
-0.0901595,-0.001573810247661738
-0.09013449999999999,-0.001573810247661738
-0.0901095,-0.001573810247661738
-0.0900845,-0.001573810247661738
-0.0900595,-0.001573810247661738
-0.0900345,-0.001573810247661738
-0.09000949999999999,-0.001905823750731176
-0.0899845,-0.001573810247661738
-0.0899595,-0.001905823750731327
-0.0899345,-0.001905823750731327
-0.0899095,-0.001905823750731327
-0.08988449999999999,-0.001905823750731327
-0.08985949999999999,-0.001905823750731327
-0.0898345,-0.001905823750731327
-0.0898095,-0.001573810247661738
-0.0897845,-0.001905823750731327
-0.08975949999999999,-0.001241796744592299
-0.08973449999999999,-0.001573810247661738
-0.0897095,-0.001573810247661738
-0.0896845,-0.001573810247661738
-0.0896595,-0.001905823750731327
-0.08963449999999999,-0.001905823750731327
-0.08960949999999999,-0.001905823750731327
-0.0895845,-0.001905823750731327
-0.0895595,-0.001905823750731327
-0.0895345,-0.001905823750731327
-0.08950949999999999,-0.001905823750731478
-0.08948449999999999,-0.002237837253800917
-0.0894595,-0.001905823750731327
-0.0894345,-0.002237837253800917
-0.0894095,-0.002237837253800917
-0.08938449999999999,-0.001905823750731327
-0.08935949999999999,-0.001905823750731327
-0.0893345,-0.002237837253800917
-0.0893095,-0.002237837253800917
-0.0892845,-0.002237837253800917
-0.08925949999999999,-0.002237837253800917
-0.08923449999999999,-0.002237837253800917
-0.0892095,-0.002237837253800917
-0.0891845,-0.002237837253800917
-0.0891595,-0.002237837253800917
-0.08913449999999999,-0.002237837253800766
-0.08910949999999999,-0.001905823750731327
-0.0890845,-0.002237837253800917
-0.0890595,-0.002237837253800917
-0.0890345,-0.001905823750731327
-0.08900950000000001,-0.001905823750731327
-0.08898449999999999,-0.001905823750731327
-0.0889595,-0.001573810247661738
-0.0889345,-0.001905823750731327
-0.0889095,-0.001573810247661738
-0.08888450000000001,-0.001905823750731176
-0.08885949999999999,-0.001905823750731327
-0.0888345,-0.001573810247661738
-0.0888095,-0.001573810247661738
-0.0887845,-0.001573810247661738
-0.08875950000000001,-0.001573810247661738
-0.08873449999999999,-0.001573810247661738
-0.0887095,-0.001573810247661738
-0.0886845,-0.001241796744592148
-0.0886595,-0.001241796744592148
-0.0886345,-0.001573810247661587
-0.08860949999999999,-0.001573810247661738
-0.0885845,-0.001573810247661738
-0.0885595,-0.001573810247661738
-0.0885345,-0.001241796744592148
-0.0885095,-0.001241796744592148
-0.08848449999999999,-0.001241796744592148
-0.0884595,-0.001241796744592148
-0.0884345,-0.001241796744592148
-0.0884095,-0.001241796744592148
-0.0883845,-0.001241796744592148
-0.08835949999999999,-0.001241796744592148
-0.0883345,-0.0009097832415225584
-0.0883095,-0.0009097832415225584
-0.0882845,-0.0009097832415225584
-0.0882595,-0.0009097832415225584
-0.08823449999999999,-0.0005777697384529688
-0.0882095,-0.0009097832415225584
-0.0881845,-0.0005777697384529688
-0.0881595,-0.0005777697384529688
-0.0881345,-0.0005777697384529688
-0.08810949999999999,-0.0009097832415225584
-0.0880845,-0.0005777697384529688
-0.0880595,-0.0005777697384529688
-0.0880345,-0.0005777697384529688
-0.0880095,-0.0005777697384529688
-0.08798449999999999,-0.0005777697384529688
-0.0879595,-0.0005777697384529688
-0.0879345,-0.0005777697384529688
-0.0879095,-0.0005777697384529688
-0.0878845,-0.0005777697384529688
-0.08785949999999999,-0.0005777697384529688
-0.0878345,-0.0005777697384529688
-0.0878095,-0.0005777697384529688
-0.0877845,-0.0005777697384529688
-0.0877595,-0.0005777697384529688
-0.08773449999999999,-0.0005777697384529688
-0.0877095,-0.0005777697384529688
-0.0876845,-0.0009097832415225584
-0.0876595,-0.0009097832415225584
-0.0876345,-0.0009097832415225584
-0.08760949999999999,-0.0009097832415225584
-0.0875845,-0.0009097832415225584
-0.0875595,-0.0009097832415225584
-0.0875345,-0.0005777697384529688
-0.0875095,-0.0005777697384529688
-0.08748449999999999,-0.0005777697384529688
-0.0874595,-0.0005777697384529688
-0.0874345,-0.0005777697384529688
-0.0874095,-0.0005777697384529688
-0.0873845,-0.0002457562353833792
-0.08735949999999999,-0.0002457562353833792
-0.0873345,-0.0002457562353833792
-0.0873095,-0.0002457562353833792
-0.0872845,-0.0002457562353833792
-0.0872595,-0.0002457562353833792
-0.08723449999999999,8.625726768621039e-05
-0.0872095,8.625726768621039e-05
-0.0871845,8.625726768621039e-05
-0.0871595,8.625726768621039e-05
-0.0871345,8.625726768621039e-05
-0.08710949999999999,8.625726768621039e-05
-0.0870845,8.625726768621039e-05
-0.0870595,8.625726768621039e-05
-0.0870345,8.625726768621039e-05
-0.0870095,8.625726768621039e-05
-0.08698449999999999,0.000418270770755649
-0.0869595,8.625726768621039e-05
-0.0869345,8.625726768621039e-05
-0.0869095,8.625726768621039e-05
-0.0868845,8.625726768621039e-05
-0.08685949999999999,0.000418270770755649
-0.0868345,8.625726768621039e-05
-0.0868095,8.625726768621039e-05
-0.0867845,8.625726768621039e-05
-0.0867595,8.625726768621039e-05
-0.08673449999999999,8.625726768621039e-05
-0.08670949999999999,8.625726768621039e-05
-0.0866845,-0.0002457562353833792
-0.0866595,-0.0002457562353833792
-0.0866345,-0.0002457562353833792
-0.08660949999999999,-0.0002457562353833792
-0.08658449999999999,-0.0002457562353833792
-0.0865595,-0.0002457562353833792
-0.0865345,-0.0002457562353833792
-0.0865095,8.625726768621039e-05
-0.08648449999999999,-0.0002457562353832282
-0.08645949999999999,8.625726768621039e-05
-0.0864345,-0.0002457562353833792
-0.0864095,8.625726768621039e-05
-0.0863845,8.625726768621039e-05
-0.08635949999999999,8.625726768621039e-05
-0.08633449999999999,8.625726768621039e-05
-0.0863095,8.625726768621039e-05
-0.0862845,0.0004182707707558
-0.0862595,0.0004182707707558
-0.08623449999999999,8.625726768636138e-05
-0.08620949999999999,0.0004182707707558
-0.0861845,0.0004182707707558
-0.0861595,0.0004182707707558
-0.0861345,8.625726768621039e-05
-0.08610949999999999,0.0004182707707558
-0.08608449999999999,0.0004182707707558
-0.0860595,0.0004182707707558
-0.0860345,0.0004182707707558
-0.0860095,0.0004182707707558
-0.08598449999999999,0.0004182707707558
-0.08595949999999999,0.0004182707707558
-0.0859345,0.0004182707707558
-0.0859095,0.0004182707707558
-0.0858845,8.625726768621039e-05
-0.08585950000000001,0.000418270770755649
-0.08583449999999999,0.0004182707707558
-0.0858095,0.0004182707707558
-0.0857845,8.625726768621039e-05
-0.0857595,8.625726768621039e-05
-0.08573450000000001,8.625726768621039e-05
-0.08570949999999999,0.0004182707707558
-0.0856845,8.625726768621039e-05
-0.0856595,8.625726768621039e-05
-0.0856345,8.625726768621039e-05
-0.08560950000000001,8.625726768621039e-05
-0.08558449999999999,8.625726768621039e-05
-0.0855595,8.625726768621039e-05
-0.0855345,8.625726768621039e-05
-0.0855095,-0.0002457562353833792
-0.0854845,8.625726768605942e-05
-0.08545949999999999,8.625726768621039e-05
-0.0854345,8.625726768621039e-05
-0.0854095,-0.0002457562353833792
-0.0853845,-0.0002457562353833792
-0.0853595,-0.0002457562353833792
-0.08533449999999999,-0.0002457562353833792
-0.0853095,-0.0002457562353833792
-0.0852845,-0.0005777697384529688
-0.0852595,-0.0005777697384529688
-0.0852345,-0.0009097832415224075
-0.08520949999999999,-0.0009097832415225584
-0.0851845,-0.0009097832415225584
-0.0851595,-0.001241796744592148
-0.0851345,-0.001241796744592148
-0.0851095,-0.001241796744592148
-0.08508449999999999,-0.001241796744592148
-0.0850595,-0.001241796744592148
-0.0850345,-0.001241796744592148
-0.0850095,-0.001241796744592148
-0.0849845,-0.001241796744592148
-0.08495949999999999,-0.001241796744592148
-0.0849345,-0.001241796744592148
-0.0849095,-0.001241796744592148
-0.0848845,-0.001241796744592148
-0.0848595,-0.001241796744592148
-0.08483449999999999,-0.001241796744592148
-0.0848095,-0.001241796744592148
-0.0847845,-0.001241796744592148
-0.0847595,-0.001573810247661738
-0.0847345,-0.001573810247661738
-0.08470949999999999,-0.001573810247661738
-0.0846845,-0.001573810247661738
-0.0846595,-0.001573810247661738
-0.0846345,-0.001573810247661738
-0.0846095,-0.001573810247661738
-0.08458449999999999,-0.001573810247661738
-0.0845595,-0.001573810247661738
-0.0845345,-0.001573810247661738
-0.0845095,-0.001573810247661738
-0.0844845,-0.001573810247661738
-0.08445949999999999,-0.001573810247661738
-0.0844345,-0.001241796744592148
-0.0844095,-0.001573810247661738
-0.0843845,-0.001573810247661738
-0.0843595,-0.001241796744592148
-0.08433449999999999,-0.001241796744592148
-0.0843095,-0.001241796744592148
-0.0842845,-0.001573810247661738
-0.0842595,-0.001241796744592148
-0.0842345,-0.001573810247661738
-0.08420949999999999,-0.001573810247661738
-0.0841845,-0.001573810247661738
-0.0841595,-0.001573810247661738
-0.0841345,-0.001573810247661738
-0.0841095,-0.001905823750731327
-0.08408449999999999,-0.001905823750731327
-0.0840595,-0.001905823750731327
-0.0840345,-0.001905823750731327
-0.0840095,-0.001905823750731327
-0.0839845,-0.002237837253800917
-0.08395949999999999,-0.002237837253800917
-0.0839345,-0.002237837253800917
-0.0839095,-0.002237837253800917
-0.0838845,-0.002237837253800917
-0.0838595,-0.002237837253800917
-0.08383449999999999,-0.002237837253800917
-0.0838095,-0.002237837253800917
-0.0837845,-0.002237837253800917
-0.0837595,-0.002237837253800917
-0.0837345,-0.002569850756870507
-0.08370949999999999,-0.002237837253800917
-0.0836845,-0.002237837253800917
-0.0836595,-0.002569850756870507
