x-axis,1
second,Volt
-250.0000E-09,+37.7537533641E-03
-249.5000E-09,-2.4472512305E-03
-249.0000E-09,-2.4472512305E-03
-248.5000E-09,-2.4472512305E-03
-248.0000E-09,+37.7537533641E-03
-247.5000E-09,+118.1557625532E-03
-247.0000E-09,+238.7587763369E-03
-246.5000E-09,+399.5627947151E-03
-246.0000E-09,+640.7688222825E-03
-245.5000E-09,+922.1758544444E-03
-245.0000E-09,+1.2437838912009E+00
-244.5000E-09,+1.6055929325520E+00
-244.0000E-09,+1.9674019739030E+00
-243.5000E-09,+2.3292110152541E+00
-243.0000E-09,+2.6910200566052E+00
-242.5000E-09,+2.9724270887672E+00
-242.0000E-09,+3.2136331163346E+00
-241.5000E-09,+3.3744371347128E+00
-241.0000E-09,+3.4950401484966E+00
-240.5000E-09,+3.5754421576857E+00
-240.0000E-09,+3.5754421576858E+00
-239.5000E-09,+3.5754421576858E+00
-239.0000E-09,+3.5754421576858E+00
-238.5000E-09,+3.5352411530912E+00
-238.0000E-09,+3.5352411530912E+00
-237.5000E-09,+3.4950401484967E+00
-237.0000E-09,+3.4950401484966E+00
-236.5000E-09,+3.4548391439021E+00
-236.0000E-09,+3.4548391439021E+00
-235.5000E-09,+3.4146381393075E+00
-235.0000E-09,+3.4146381393075E+00
-234.5000E-09,+3.3744371347130E+00
-234.0000E-09,+3.3744371347129E+00
-233.5000E-09,+3.3744371347129E+00
-233.0000E-09,+3.3342361301184E+00
-232.5000E-09,+3.2940351255238E+00
-232.0000E-09,+3.2940351255238E+00
-231.5000E-09,+3.2538341209293E+00
-231.0000E-09,+3.2538341209292E+00
-230.5000E-09,+3.2538341209292E+00
-230.0000E-09,+3.2940351255238E+00
-229.5000E-09,+3.2940351255238E+00
-229.0000E-09,+3.2940351255238E+00
-228.5000E-09,+3.2940351255238E+00
-228.0000E-09,+3.2940351255238E+00
-227.5000E-09,+3.2940351255238E+00
-227.0000E-09,+3.2940351255238E+00
-226.5000E-09,+3.2940351255238E+00
-226.0000E-09,+3.2940351255238E+00
-225.5000E-09,+3.2940351255238E+00
-225.0000E-09,+3.2538341209293E+00
-224.5000E-09,+3.2538341209292E+00
-224.0000E-09,+3.2538341209292E+00
-223.5000E-09,+3.2538341209292E+00
-223.0000E-09,+3.2538341209292E+00
-222.5000E-09,+3.2538341209292E+00
-222.0000E-09,+3.2940351255238E+00
-221.5000E-09,+3.2940351255238E+00
-221.0000E-09,+3.2940351255238E+00
-220.5000E-09,+3.2940351255238E+00
-220.0000E-09,+3.2940351255238E+00
-219.5000E-09,+3.3342361301184E+00
-219.0000E-09,+3.3342361301184E+00
-218.5000E-09,+3.3744371347129E+00
-218.0000E-09,+3.3744371347129E+00
-217.5000E-09,+3.3744371347129E+00
-217.0000E-09,+3.3744371347129E+00
-216.5000E-09,+3.3744371347129E+00
-216.0000E-09,+3.4146381393075E+00
-215.5000E-09,+3.4146381393075E+00
-215.0000E-09,+3.3744371347129E+00
-214.5000E-09,+3.3744371347129E+00
-214.0000E-09,+3.3744371347129E+00
-213.5000E-09,+3.3342361301184E+00
-213.0000E-09,+3.3342361301184E+00
-212.5000E-09,+3.2940351255238E+00
-212.0000E-09,+3.2940351255238E+00
-211.5000E-09,+3.2538341209292E+00
-211.0000E-09,+3.2136331163347E+00
-210.5000E-09,+3.2136331163347E+00
-210.0000E-09,+3.2136331163347E+00
-209.5000E-09,+3.2136331163347E+00
-209.0000E-09,+3.2136331163347E+00
-208.5000E-09,+3.2136331163347E+00
-208.0000E-09,+3.2136331163347E+00
-207.5000E-09,+3.1734321117401E+00
-207.0000E-09,+3.1332311071455E+00
-206.5000E-09,+3.0528290979563E+00
-206.0000E-09,+2.8920250795780E+00
-205.5000E-09,+2.6910200566052E+00
-205.0000E-09,+2.4498140290377E+00
-204.5000E-09,+2.1282059922812E+00
-204.0000E-09,+1.8065979555247E+00
-203.5000E-09,+1.4849899187681E+00
-203.0000E-09,+1.1231808774170E+00
-202.5000E-09,+761.3718360660E-03
-202.0000E-09,+439.7637993095E-03
-201.5000E-09,+158.3567671476E-03
-201.0000E-09,-42.6482558252E-03
-200.5000E-09,-203.4522742034E-03
-200.0000E-09,-283.8542833925E-03
-199.5000E-09,-324.0552879870E-03
-199.0000E-09,-324.0552879870E-03
-198.5000E-09,-324.0552879870E-03
-198.0000E-09,-283.8542833924E-03
-197.5000E-09,-283.8542833924E-03
-197.0000E-09,-243.6532787978E-03
-196.5000E-09,-203.4522742033E-03
-196.0000E-09,-203.4522742033E-03
-195.5000E-09,-163.2512696087E-03
-195.0000E-09,-163.2512696087E-03
-194.5000E-09,-163.2512696087E-03
-194.0000E-09,-123.0502650142E-03
-193.5000E-09,-123.0502650142E-03
-193.0000E-09,-123.0502650141E-03
-192.5000E-09,-82.8492604196E-03
-192.0000E-09,-82.8492604196E-03
-191.5000E-09,-42.6482558250E-03
-191.0000E-09,-2.4472512305E-03
-190.5000E-09,-2.4472512305E-03
-190.0000E-09,-2.4472512305E-03
-189.5000E-09,-2.4472512305E-03
-189.0000E-09,-2.4472512305E-03
-188.5000E-09,-2.4472512305E-03
-188.0000E-09,-2.4472512305E-03
-187.5000E-09,-2.4472512305E-03
-187.0000E-09,-2.4472512305E-03
-186.5000E-09,-2.4472512305E-03
-186.0000E-09,-2.4472512305E-03
-185.5000E-09,-2.4472512305E-03
-185.0000E-09,-2.4472512305E-03
-184.5000E-09,-2.4472512305E-03
-184.0000E-09,-42.6482558250E-03
-183.5000E-09,-42.6482558250E-03
-183.0000E-09,-42.6482558250E-03
-182.5000E-09,-42.6482558250E-03
-182.0000E-09,-42.6482558250E-03
-181.5000E-09,-42.6482558250E-03
-181.0000E-09,-42.6482558250E-03
-180.5000E-09,-42.6482558250E-03
-180.0000E-09,-42.6482558250E-03
-179.5000E-09,-42.6482558250E-03
-179.0000E-09,-42.6482558251E-03
-178.5000E-09,-82.8492604196E-03
-178.0000E-09,-82.8492604196E-03
-177.5000E-09,-82.8492604196E-03
-177.0000E-09,-82.8492604196E-03
-176.5000E-09,-82.8492604196E-03
-176.0000E-09,-82.8492604196E-03
-175.5000E-09,-82.8492604197E-03
-175.0000E-09,-123.0502650142E-03
-174.5000E-09,-123.0502650142E-03
-174.0000E-09,-123.0502650142E-03
-173.5000E-09,-123.0502650141E-03
-173.0000E-09,-82.8492604196E-03
-172.5000E-09,-82.8492604195E-03
-172.0000E-09,-42.6482558250E-03
-171.5000E-09,-42.6482558250E-03
