#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-09 15:29:54.042
#Sample rate: 2.94118e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 220 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 250 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.001016291188938003,0.2310157930179588,-0.1376499656437398
0.001016631188938003,0.2310157930179591,-0.1356586827608989
0.001016971188938003,0.2316798301565006,-0.1386456070851609
0.001017311188938003,0.2320118487257715,-0.1432919338117928
0.001017651188938003,0.2313478115872297,-0.1469426190970025
0.001017991188938003,0.2313478115872297,-0.1446194557336876
0.001018331188938003,0.2313478115872297,-0.144287575253214
0.001018671188938003,0.2316798301565004,-0.1459469776555817
0.001019011188938003,0.2313478115872297,-0.1495976629407933
0.001019351188938003,0.2313478115872297,-0.1509251848626881
0.001019691188938003,0.2320118487257712,-0.1522527067845823
0.001020031188938003,0.2326758858643133,-0.1486020214993721
0.001020371188938003,0.2323438672950424,-0.1456150971751088
0.001020711188938003,0.2330079044335842,-0.1373180851632661
0.001021051188938003,0.2326758858643136,-0.1376499656437419
0.001021391188938003,0.2333399230028551,-0.1422962923703717
0.001021731188938003,0.233671941572126,-0.1502614239017407
0.001022071188938003,0.2346679972799386,-0.1519208263041085
0.001022411188938003,0.2343359787106678,-0.1502614239017407
0.001022751188938003,0.2340039601413968,-0.1449513362141613
0.001023091188938003,0.2346679972799387,-0.1399731290070565
0.001023431188938003,0.2346679972799387,-0.1416325314094243
0.001023771188938003,0.2350000158492096,-0.141964411889898
0.001024111188938003,0.2353320344184804,-0.1369862046827947
0.001024451188938003,0.2353320344184805,-0.133999280358529
0.001024791188938003,0.2353320344184805,-0.1366543242023187
0.001025131188938003,0.2353320344184805,-0.13864560708516
0.001025471188938003,0.2356640529877514,-0.1376499656437398
0.001025811188938003,0.2356640529877514,-0.1376499656437398
0.001026151188938003,0.2359960715570223,-0.1346630413194764
0.001026491188938003,0.2359960715570227,-0.1326717584366355
0.001026831188938003,0.236992127264835,-0.1356586827608975
0.001027171188938003,0.2366601086955641,-0.1373180851632661
0.001027511188938003,0.2366601086955641,-0.1389774875656334
0.001027851188938003,0.2366601086955641,-0.136322443721845
0.001028191188938003,0.2366601086955641,-0.1333355193975816
0.001028531188938003,0.2369921272648351,-0.1280254317100014
0.001028871188938003,0.2373241458341059,-0.12603414882716
0.001029211188938003,0.2379881829726477,-0.1266979097881074
0.001029551188938003,0.2373241458341062,-0.1296848341123694
0.001029891188938003,0.236992127264835,-0.1359905632413712
0.001030231188938003,0.2373241458341059,-0.1462788581360562
0.001030571188938003,0.2376561644033766,-0.1532483482260009
0.001030911188938003,0.2386522201111895,-0.1495976629407933
0.001031251188938003,0.2383202015419186,-0.1366543242023187
0.001031591188938003,0.2393162572497313,-0.1237109854638441
0.001031931188938003,0.2389842386804601,-0.1230472245029016
0.001032271188938003,0.2383202015419186,-0.133999280358529
0.001032611188938003,0.2386522201111895,-0.1416325314094243
0.001032951188938003,0.2389842386804609,-0.1422962923703699
0.001033291188938003,0.2399802943882731,-0.1383137266046872
0.001033631188938003,0.2393162572497313,-0.1316761169952131
0.001033971188938003,0.2386522201111898,-0.1326717584366337
0.001034311188938003,0.2393162572497313,-0.1383137266046872
0.001034651188938003,0.2393162572497313,-0.1436238142922665
0.001034991188938003,0.2393162572497313,-0.1442875752532136
0.001035331188938003,0.2396482758190022,-0.1413006509289506
0.001035671188938003,0.2396482758190022,-0.1359905632413712
0.001036011188938003,0.2403123129575437,-0.1320079974756886
0.001036351188938003,0.2399802943882731,-0.1306804755537919
0.001036691188938003,0.2399802943882731,-0.1316761169952131
0.001037031188938003,0.2399802943882731,-0.1323398779561605
0.001037371188938003,0.2406443315268148,-0.1369862046827919
0.001037711188938003,0.240312312957544,-0.1359905632413712
0.001038051188938003,0.2413083686653568,-0.1300167145928445
0.001038391188938003,0.2409763500960861,-0.1257022683466898
0.001038731188938003,0.2416403872346277,-0.1333355193975816
0.001039071188938003,0.2419724058038986,-0.1336673998780553
0.001039411188938003,0.2413083686653571,-0.126366029307637
0.001039751188938003,0.2413083686653568,-0.1200603001786333
0.001040091188938003,0.2423044243731695,-0.1266979097881074
0.001040431188938003,0.2429684615117109,-0.1346630413194728
0.001040771188938003,0.2423044243731695,-0.1313442365147393
0.001041111188938003,0.2426364429424404,-0.1240428659443178
0.001041451188938003,0.2433004800809822,-0.114750212491054
0.001041791188938003,0.2429684615117113,-0.1091082443230009
0.001042131188938003,0.243632498650253,-0.1104357662448958
0.001042471188938003,0.2429684615117113,-0.1160777344129488
0.001042811188938003,0.2433004800809823,-0.115745853932473
0.001043151188938003,0.243632498650253,-0.1110995272058432
0.001043491188938003,0.2433004800809822,-0.1137545710496329
0.001043831188938003,0.2429684615117119,-0.1120951686472632
0.001044171188938003,0.2442965357887948,-0.1097720052839483
0.001044511188938003,0.2439645172195239,-0.1107676467253695
0.001044851188938003,0.2439645172195239,-0.1137545710496315
0.001045191188938003,0.2442965357887948,-0.1120951686472643
0.001045531188938003,0.2439645172195239,-0.1084444833620535
0.001045871188938003,0.2439645172195239,-0.117073375854366
