#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-15 15:16:05.458
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.0004168343307853843,3.273206997098518,3.271082069127263
-0.0004167643307853843,3.280506323215618,3.271082069127263
-0.0004166943307853843,3.27320699709852,3.267433795457603
-0.0004166243307853843,3.276856660157068,3.267433795457603
-0.0004165543307853843,3.269557334039969,3.271082069127263
-0.0004164843307853843,3.280506323215615,3.274730342796917
-0.0004164143307853843,3.273206997098518,3.263785521787943
-0.0004163443307853843,3.280506323215618,3.267433795457603
-0.0004162743307853843,3.269557334039974,3.271082069127261
-0.0004162043307853843,3.280506323215618,3.267433795457603
-0.0004161343307853843,3.276856660157068,3.271082069127263
-0.0004160643307853843,3.276856660157066,3.267433795457601
-0.0004159943307853843,3.273206997098518,3.263785521787943
-0.0004159243307853843,3.284155986274168,3.271082069127263
-0.0004158543307853843,3.276856660157066,3.267433795457605
-0.0004157843307853843,3.273206997098518,3.271082069127263
-0.0004157143307853843,3.269557334039969,3.267433795457603
-0.0004156443307853843,3.273206997098517,3.267433795457601
-0.0004155743307853843,3.269557334039971,3.263785521787945
-0.0004155043307853843,3.273206997098518,3.260137248118283
-0.0004154343307853843,3.273206997098517,3.260137248118286
-0.0004153643307853843,3.269557334039971,3.2674337954576
-0.0004152943307853843,3.265907670981419,3.263785521787943
-0.0004152243307853843,3.27320699709852,3.263785521787943
-0.0004151543307853843,3.276856660157066,3.263785521787943
-0.0004150843307853843,3.273206997098518,3.267433795457603
-0.0004150143307853843,3.280506323215618,3.27108206912726
-0.0004149443307853843,3.280506323215618,3.263785521787946
-0.0004148743307853843,3.276856660157068,3.274730342796922
-0.0004148043307853843,3.284155986274165,3.263785521787945
-0.0004147343307853843,3.276856660157071,3.267433795457601
-0.0004146643307853843,3.276856660157068,3.260137248118283
-0.0004145943307853843,3.273206997098522,3.267433795457605
-0.0004145243307853843,3.280506323215615,3.271082069127261
-0.0004144543307853843,3.273206997098518,3.263785521787943
-0.0004143843307853843,3.280506323215616,3.263785521787941
-0.0004143143307853843,3.27685666015707,3.260137248118285
-0.0004142443307853843,3.280506323215618,3.263785521787943
-0.0004141743307853843,3.276856660157066,3.263785521787941
-0.0004141043307853843,3.27320699709852,3.260137248118285
-0.0004140343307853843,3.280506323215618,3.271082069127263
-0.0004139643307853843,3.276856660157073,3.256488974448626
-0.0004138943307853843,3.287805649332713,3.26378552178794
-0.0004138243307853843,3.280506323215618,3.267433795457603
-0.0004137543307853843,3.284155986274168,3.263785521787946
-0.0004136843307853843,3.284155986274168,3.27108206912726
-0.0004136143307853843,3.284155986274168,3.271082069127263
-0.0004135443307853843,3.276856660157071,3.267433795457605
-0.0004134743307853843,3.284155986274165,3.271082069127261
-0.0004134043307853843,3.284155986274168,3.278378616466582
-0.0004133343307853843,3.280506323215618,3.278378616466579
-0.0004132643307853843,3.280506323215618,3.271082069127266
-0.0004131943307853843,3.280506323215618,3.274730342796922
-0.0004131243307853843,3.276856660157068,3.267433795457603
-0.0004130543307853843,3.276856660157068,3.267433795457603
-0.0004129843307853843,3.284155986274168,3.267433795457603
-0.0004129143307853843,3.280506323215618,3.271082069127265
-0.0004128443307853843,3.280506323215618,3.274730342796921
-0.0004127743307853843,3.284155986274168,3.274730342796922
-0.0004127043307853843,3.276856660157068,3.278378616466582
-0.0004126343307853843,3.276856660157068,3.267433795457608
-0.0004125643307853843,3.276856660157068,3.267433795457603
-0.0004124943307853843,3.273206997098518,3.267433795457603
-0.0004124243307853843,3.262258007922874,3.267433795457603
-0.0004123543307853843,3.284155986274168,3.267433795457603
-0.0004122843307853843,3.269557334039969,3.263785521787943
-0.0004122143307853843,3.276856660157065,3.27108206912726
-0.0004121443307853843,3.276856660157068,3.271082069127263
-0.0004120743307853843,3.273206997098518,3.274730342796922
-0.0004120043307853843,3.276856660157066,3.271082069127265
-0.0004119343307853843,3.276856660157068,3.274730342796922
-0.0004118643307853843,3.276856660157068,3.274730342796922
-0.0004117943307853843,3.27320699709852,3.271082069127265
-0.0004117243307853843,3.273206997098518,3.267433795457603
-0.0004116543307853843,3.280506323215618,3.278378616466582
-0.0004115843307853843,3.280506323215618,3.274730342796924
-0.0004115143307853843,3.280506323215618,3.274730342796922
-0.0004114443307853843,3.276856660157068,3.271082069127263
-0.0004113743307853843,3.280506323215616,3.274730342796921
-0.0004113043307853843,3.280506323215618,3.278378616466582
-0.0004112343307853843,3.284155986274168,3.274730342796922
-0.0004111643307853843,3.284155986274168,3.274730342796922
-0.0004110943307853843,3.280506323215618,3.274730342796922
-0.0004110243307853843,3.280506323215618,3.282026890136242
-0.0004109543307853843,3.280506323215618,3.26743379545761
-0.0004108843307853843,3.433792171674709,2.063503484469859
-0.0004108143307853843,3.138169463932177,-0.1655917276922961
-0.0004107443307853843,3.207513062044591,-0.08897798062947454
-0.0004106743307853843,3.302404301566917,0.0496564188176338
-0.0004106043307853843,3.302404301566917,0.024118503130015
-0.0004105343307853843,3.280506323215628,-0.01236423356656671
-0.0004104643307853843,2.316995275758477,0.12991843955015
-0.0004103943307853843,-0.08448301676727595,-0.1437020856743371
