x-axis,1
second,Volt
-25.7813E-09,+2.3242644072671E+00
-25.6250E-09,+2.2539126492267E+00
-25.4688E-09,+2.1785357656119E+00
-25.3125E-09,+2.0956211936356E+00
-25.1563E-09,+2.0152191844464E+00
-25.0000E-09,+1.9297920496830E+00
-24.8438E-09,+1.8443649149196E+00
-24.6875E-09,+1.7564252173690E+00
-24.5313E-09,+1.6709980826055E+00
-24.3750E-09,+1.5855709478421E+00
-24.2188E-09,+1.5001438130786E+00
-24.0625E-09,+1.4172292411023E+00
-23.9063E-09,+1.3368272319132E+00
-23.7500E-09,+1.2614503482984E+00
-23.5938E-09,+1.1885860274707E+00
-23.4375E-09,+1.1207468322174E+00
-23.2813E-09,+1.0629578881127E+00
-23.1250E-09,+1.0101940695823E+00
-22.9688E-09,+962.4553766262E-03
-22.8125E-09,+929.7920603931E-03
-22.6563E-09,+899.6413069472E-03
-22.5000E-09,+884.5659302242E-03
-22.3438E-09,+877.0282418627E-03
-22.1875E-09,+874.5156790756E-03
-22.0313E-09,+884.5659302242E-03
-21.8750E-09,+902.1538697343E-03
-21.7188E-09,+927.2794976059E-03
-21.5625E-09,+962.4553766261E-03
-21.4063E-09,+1.0026563812207E+00
-21.2500E-09,+1.0529076369639E+00
-21.0938E-09,+1.1056714554942E+00
-20.9375E-09,+1.1634603995989E+00
-20.7813E-09,+1.2287870320650E+00
-20.6250E-09,+1.2966262273184E+00
-20.4688E-09,+1.3694905481460E+00
-20.3125E-09,+1.4448674317608E+00
-20.1563E-09,+1.5227568781628E+00
-20.0000E-09,+1.6031588873519E+00
-19.8438E-09,+1.6860734593282E+00
-19.6875E-09,+1.7715005940916E+00
-19.5313E-09,+1.8544151660679E+00
-19.3750E-09,+1.9398423008314E+00
-19.2188E-09,+2.0252694355948E+00
-19.0625E-09,+2.1081840075711E+00
-18.9063E-09,+2.1885860167602E+00
-18.7500E-09,+2.2664754631622E+00
-18.5938E-09,+2.3393397839899E+00
-18.4375E-09,+2.4096915420304E+00
-18.2813E-09,+2.4699930489222E+00
-18.1250E-09,+2.5227568674526E+00
-17.9688E-09,+2.5730081231958E+00
-17.8125E-09,+2.6106965650032E+00
-17.6563E-09,+2.6408473184492E+00
-17.5000E-09,+2.6634603835336E+00
-17.3438E-09,+2.6735106346823E+00
-17.1875E-09,+2.6760231974695E+00
-17.0313E-09,+2.6659729463209E+00
-16.8750E-09,+2.6508975695979E+00
-16.7188E-09,+2.6257719417263E+00
-16.5625E-09,+2.5931086254933E+00
-16.4063E-09,+2.5529076208987E+00
-16.2500E-09,+2.5026563651555E+00
-16.0938E-09,+2.4498925466252E+00
-15.9375E-09,+2.3921036025205E+00
-15.7813E-09,+2.3267769700543E+00
-15.6250E-09,+2.2589377748010E+00
-15.4688E-09,+2.1860734539734E+00
-15.3125E-09,+2.1106965703586E+00
-15.1563E-09,+2.0328071239566E+00
-15.0000E-09,+1.9549176775546E+00
-14.8438E-09,+1.8745156683655E+00
-14.6875E-09,+1.7916010963892E+00
-14.5313E-09,+1.7086865244130E+00
-14.3750E-09,+1.6257719524367E+00
-14.2188E-09,+1.5428573804604E+00
-14.0625E-09,+1.4599428084841E+00
-13.9063E-09,+1.3770282365078E+00
-13.7500E-09,+1.2991387901058E+00
-13.5938E-09,+1.2237619064910E+00
-13.4375E-09,+1.1508975856633E+00
-13.2813E-09,+1.0880835159843E+00
-13.1250E-09,+1.0302945718796E+00
-12.9688E-09,+980.0433161364E-03
-12.8125E-09,+939.8423115418E-03
-12.6563E-09,+907.1789953087E-03
-12.5000E-09,+882.0533674371E-03
-12.3438E-09,+872.0031162884E-03
-12.1875E-09,+866.9779907141E-03
-12.0313E-09,+872.0031162884E-03
-11.8750E-09,+887.0784930113E-03
-11.7188E-09,+907.1789953086E-03
-11.5625E-09,+937.3297487545E-03
-11.4063E-09,+975.0181905619E-03
-11.2500E-09,+1.0177317579436E+00
-11.0938E-09,+1.0679830136868E+00
-10.9375E-09,+1.1232593950043E+00
-10.7813E-09,+1.1885860274705E+00
-10.6250E-09,+1.2539126599366E+00
-10.4688E-09,+1.3267769807643E+00
-10.3125E-09,+1.4021538643791E+00
-10.1563E-09,+1.4800433107810E+00
-10.0000E-09,+1.5604453199701E+00
-9.8438E-09,+1.6433598919464E+00
-9.6875E-09,+1.7287870267099E+00
-9.5313E-09,+1.8117015986862E+00
-9.3750E-09,+1.8996412962368E+00
-9.2188E-09,+1.9850684310002E+00
-9.0625E-09,+2.0679830029765E+00
-8.9063E-09,+2.1508975749528E+00
-8.7500E-09,+2.2312995841419E+00
-8.5938E-09,+2.3066764677568E+00
-8.4375E-09,+2.3770282257973E+00
-8.2813E-09,+2.4398422954763E+00
-8.1250E-09,+2.4976312395810E+00
-7.9688E-09,+2.5478824953242E+00
-7.8125E-09,+2.5880834999188E+00
-7.6563E-09,+2.6207468161519E+00
-7.5000E-09,+2.6458724440235E+00
-7.3438E-09,+2.6584352579593E+00
-7.1875E-09,+2.6634603835337E+00
-7.0313E-09,+2.6584352579594E+00
-6.8750E-09,+2.6433598812364E+00
-6.7188E-09,+2.6207468161520E+00
-6.5625E-09,+2.5880834999189E+00
-6.4063E-09,+2.5503950581115E+00
-6.2500E-09,+2.5026563651555E+00
-6.0938E-09,+2.4498925466252E+00
-5.9375E-09,+2.3921036025205E+00
-5.7813E-09,+2.3267769700543E+00
-5.6250E-09,+2.2589377748010E+00
-5.4688E-09,+2.1860734539734E+00
-5.3125E-09,+2.1132091331457E+00
-5.1563E-09,+2.0353196867438E+00
-5.0000E-09,+1.9549176775546E+00
-4.8438E-09,+1.8720031055784E+00
-4.6875E-09,+1.7890885336021E+00
-4.5313E-09,+1.7061739616258E+00
-4.3750E-09,+1.6232593896495E+00
-4.2188E-09,+1.5403448176732E+00
-4.0625E-09,+1.4574302456969E+00
-3.9063E-09,+1.3795407992949E+00
-3.7500E-09,+1.3041639156801E+00
-3.5938E-09,+1.2312995948525E+00
-3.4375E-09,+1.1634603995991E+00
-3.2813E-09,+1.1056714554944E+00
-3.1250E-09,+1.0529076369640E+00
-2.9688E-09,+1.0051689440080E+00
-2.8125E-09,+972.5056277749E-03
-2.6563E-09,+942.3548743289E-03
-2.5000E-09,+922.2543720316E-03
-2.3438E-09,+912.2041208830E-03
-2.1875E-09,+909.6915580958E-03
-2.0313E-09,+914.7166836701E-03
-1.8750E-09,+929.7920603931E-03
-1.7188E-09,+949.8925626903E-03
-1.5625E-09,+980.0433161362E-03
-1.4063E-09,+1.0152191951565E+00
-1.2500E-09,+1.0579327625382E+00
-1.0938E-09,+1.1081840182814E+00
-937.5E-12,+1.1609478368117E+00
-781.3E-12,+1.2212493437036E+00
-625.0E-12,+1.2865759761697E+00
-468.8E-12,+1.3569277342102E+00
-312.5E-12,+1.4297920550378E+00
-156.3E-12,+1.5051689386526E+00
-0.0E+00,+1.5855709478418E+00
+156.2E-12,+1.6659729570309E+00
+312.5E-12,+1.7488875290072E+00
+468.7E-12,+1.8318021009835E+00
+625.0E-12,+1.9147166729597E+00
+781.2E-12,+1.9976312449360E+00
+937.5E-12,+2.0805458169123E+00
+1.0937E-09,+2.1609478261015E+00
+1.2500E-09,+2.2363247097163E+00
+1.4062E-09,+2.3091890305439E+00
+1.5625E-09,+2.3795407885844E+00
+1.7187E-09,+2.4398422954763E+00
+1.8750E-09,+2.4976312395810E+00
+2.0312E-09,+2.5478824953242E+00
+2.1875E-09,+2.5855709371316E+00
+2.3437E-09,+2.6182342533647E+00
+2.5000E-09,+2.6433598812363E+00
+2.6562E-09,+2.6559226951722E+00
+2.8125E-09,+2.6609478207465E+00
+2.9687E-09,+2.6559226951722E+00
+3.1250E-09,+2.6408473184493E+00
+3.2812E-09,+2.6207468161520E+00
+3.4375E-09,+2.5905960627061E+00
+3.5937E-09,+2.5529076208987E+00
+3.7500E-09,+2.5101940535170E+00
+3.9062E-09,+2.4599427977738E+00
+4.0625E-09,+2.4071789792434E+00
+4.2187E-09,+2.3468774723516E+00
+4.3750E-09,+2.2815508398855E+00
+4.5312E-09,+2.2111990818450E+00
+4.6875E-09,+2.1383347610173E+00
+4.8437E-09,+2.0629578774025E+00
+5.0000E-09,+1.9850684310006E+00
+5.1562E-09,+1.9021538590243E+00
+5.3125E-09,+1.8192392870480E+00
+5.4687E-09,+1.7363247150717E+00
+5.6250E-09,+1.6508975803083E+00
+5.7812E-09,+1.5654704455448E+00
+5.9375E-09,+1.4825558735685E+00
+6.0937E-09,+1.3996413015922E+00
+6.2500E-09,+1.3192392924031E+00
+6.4062E-09,+1.2438624087883E+00
+6.5625E-09,+1.1709980879606E+00
+6.7187E-09,+1.1081840182816E+00
+6.8750E-09,+1.0503950741769E+00
+7.0312E-09,+997.6312556465E-03
+7.1875E-09,+954.9176882648E-03
+7.3437E-09,+919.7418092445E-03
+7.5000E-09,+894.6161813729E-03
+7.6562E-09,+877.0282418628E-03
+7.8125E-09,+869.4905535013E-03
+7.9687E-09,+874.5156790755E-03
+8.1250E-09,+887.0784930113E-03
+8.2812E-09,+907.1789953086E-03
+8.4375E-09,+939.8423115417E-03
+8.5937E-09,+977.5307533491E-03
+8.7500E-09,+1.0227568835179E+00
+8.9062E-09,+1.0755207020483E+00
+9.0625E-09,+1.1333096461530E+00
+9.2187E-09,+1.1961237158320E+00
+9.3750E-09,+1.2614503482981E+00
+9.5312E-09,+1.3318021063386E+00
+9.6875E-09,+1.4046664271662E+00
+9.8437E-09,+1.4800433107810E+00
+10.0000E-09,+1.5554201943958E+00
+10.1562E-09,+1.6358222035850E+00
+10.3125E-09,+1.7162242127741E+00
+10.4687E-09,+1.7941136591761E+00
+10.6250E-09,+1.8770282311523E+00
+10.7812E-09,+1.9574302403415E+00
+10.9375E-09,+2.0378322495306E+00
+11.0937E-09,+2.1182342587197E+00
+11.2500E-09,+2.1936111423346E+00
+11.4062E-09,+2.2664754631622E+00
+11.5625E-09,+2.3368272212027E+00
+11.7187E-09,+2.3996412908817E+00
+11.8750E-09,+2.4574302349864E+00
+12.0312E-09,+2.5076814907296E+00
+12.1875E-09,+2.5478824953242E+00
+12.3437E-09,+2.5805458115573E+00
+12.5000E-09,+2.6056714394289E+00
+12.6562E-09,+2.6182342533648E+00
+12.8125E-09,+2.6232593789391E+00
+12.9687E-09,+2.6157216905776E+00
+13.1250E-09,+2.6006463138547E+00
+13.2812E-09,+2.5755206859831E+00
+13.4375E-09,+2.5403448069629E+00
+13.5937E-09,+2.5001438023683E+00
+13.7500E-09,+2.4498925466252E+00
+13.9062E-09,+2.3946161653076E+00
+14.0625E-09,+2.3368272212030E+00
+14.2187E-09,+2.2715005887368E+00
+14.3750E-09,+2.2036613934835E+00
+14.5312E-09,+2.1307970726558E+00
+14.6875E-09,+2.0604453146154E+00
+14.8437E-09,+1.9850684310006E+00
+15.0000E-09,+1.9096915473857E+00
+15.1562E-09,+1.8318021009838E+00
+15.3125E-09,+1.7564252173690E+00
+15.4687E-09,+1.6785357709670E+00
+15.6250E-09,+1.6006463245650E+00
+15.7812E-09,+1.5227568781631E+00
+15.9375E-09,+1.4473799945483E+00
+16.0937E-09,+1.3720031109335E+00
+16.2500E-09,+1.2991387901058E+00
+16.4062E-09,+1.2312995948525E+00
+16.5625E-09,+1.1659729623863E+00
+16.7187E-09,+1.1081840182816E+00
+16.8750E-09,+1.0554201997512E+00
+17.0312E-09,+1.0076815067952E+00
+17.1875E-09,+969.9930649877E-03
+17.3437E-09,+937.3297487546E-03
+17.5000E-09,+912.2041208830E-03
+17.6562E-09,+899.6413069472E-03
+17.8125E-09,+894.6161813729E-03
+17.9687E-09,+897.1287441600E-03
+18.1250E-09,+907.1789953086E-03
+18.2812E-09,+927.2794976059E-03
+18.4375E-09,+957.4302510518E-03
+18.5937E-09,+995.1186928592E-03
+18.7500E-09,+1.0378322602409E+00
+18.9062E-09,+1.0905960787712E+00
+19.0625E-09,+1.1458724600888E+00
+19.2187E-09,+1.2086865297677E+00
+19.3750E-09,+1.2740131622339E+00
+19.5312E-09,+1.3468774830615E+00
+19.6875E-09,+1.4197418038892E+00
+19.8437E-09,+1.4951186875040E+00
+20.0000E-09,+1.5704955711188E+00
+20.1562E-09,+1.6483850175208E+00
+20.3125E-09,+1.7287870267099E+00
+20.4687E-09,+1.8066764731118E+00
+20.6250E-09,+1.8870784823010E+00
+20.7812E-09,+1.9649679287029E+00
+20.9375E-09,+2.0428573751049E+00
+21.0937E-09,+2.1182342587197E+00
+21.2500E-09,+2.1936111423345E+00
+21.4062E-09,+2.2664754631622E+00
+21.5625E-09,+2.3343146584155E+00
+21.7187E-09,+2.3971287280945E+00
+21.8750E-09,+2.4549176721992E+00
+22.0312E-09,+2.5051689279425E+00
+22.1875E-09,+2.5478824953242E+00
+22.3437E-09,+2.5855709371316E+00
+22.5000E-09,+2.6132091277904E+00
+22.6562E-09,+2.6307970673006E+00
+22.8125E-09,+2.6408473184492E+00
+22.9687E-09,+2.6408473184492E+00
+23.1250E-09,+2.6307970673006E+00
+23.2812E-09,+2.6157216905777E+00
+23.4375E-09,+2.5880834999189E+00
+23.5937E-09,+2.5554201836859E+00
+23.7500E-09,+2.5127066163042E+00
+23.9062E-09,+2.4624553605610E+00
+24.0625E-09,+2.4096915420306E+00
+24.2187E-09,+2.3468774723516E+00
+24.3750E-09,+2.2815508398855E+00
+24.5312E-09,+2.2111990818450E+00
+24.6875E-09,+2.1383347610174E+00
+24.8437E-09,+2.0604453146154E+00
+25.0000E-09,+1.9825558682134E+00
+25.1562E-09,+1.9021538590243E+00
+25.3125E-09,+1.8192392870480E+00
+25.4687E-09,+1.7363247150718E+00
+25.6250E-09,+1.6534101430955E+00
+25.7812E-09,+1.5730081339063E+00
+25.9375E-09,+1.4900935619300E+00
+26.0937E-09,+1.4096915527409E+00
+26.2500E-09,+1.3343146691261E+00
+26.4062E-09,+1.2589377855113E+00
+26.5625E-09,+1.1885860274708E+00
+26.7187E-09,+1.1232593950046E+00
+26.8750E-09,+1.0629578881127E+00
+27.0312E-09,+1.0076815067952E+00
+27.1875E-09,+964.9679394134E-03
+27.3437E-09,+927.2794976060E-03
+27.5000E-09,+899.6413069472E-03
+27.6562E-09,+882.0533674371E-03
+27.8125E-09,+872.0031162884E-03
+27.9687E-09,+877.0282418627E-03
+28.1250E-09,+887.0784930113E-03
+28.2812E-09,+907.1789953086E-03
+28.4375E-09,+937.3297487545E-03
+28.5937E-09,+972.5056277747E-03
+28.7500E-09,+1.0152191951564E+00
+28.9062E-09,+1.0654704508996E+00
+29.0625E-09,+1.1207468322171E+00
+29.2187E-09,+1.1810483391089E+00
+29.3750E-09,+1.2463749715751E+00
+29.5312E-09,+1.3167267296156E+00
+29.6875E-09,+1.3895910504432E+00
+29.8437E-09,+1.4674804968452E+00
+30.0000E-09,+1.5453699432471E+00
+30.1562E-09,+1.6257719524362E+00
+30.3125E-09,+1.7086865244125E+00
+30.4687E-09,+1.7916010963888E+00
+30.6250E-09,+1.8745156683651E+00
+30.7812E-09,+1.9574302403414E+00
+30.9375E-09,+2.0403448123177E+00
+31.0937E-09,+2.1207468215068E+00
+31.2500E-09,+2.1961237051216E+00
+31.4062E-09,+2.2689880259493E+00
+31.5625E-09,+2.3393397839898E+00
+31.7187E-09,+2.3996412908817E+00
+31.8750E-09,+2.4549176721992E+00
+32.0312E-09,+2.5051689279424E+00
+32.1875E-09,+2.5428573697499E+00
+32.3437E-09,+2.5755206859830E+00
+32.5000E-09,+2.6006463138546E+00
+32.6562E-09,+2.6132091277904E+00
+32.8125E-09,+2.6182342533648E+00
+32.9687E-09,+2.6132091277905E+00
+33.1250E-09,+2.6031588766419E+00
+33.2812E-09,+2.5855709371318E+00
+33.4375E-09,+2.5579327464730E+00
+33.5937E-09,+2.5277819930271E+00
+33.7500E-09,+2.4900935512197E+00
+33.9062E-09,+2.4448674210509E+00
+34.0625E-09,+2.3946161653077E+00
+34.2187E-09,+2.3393397839902E+00
+34.3750E-09,+2.2790382770983E+00
+34.5312E-09,+2.2137116446322E+00
+34.6875E-09,+2.1408473238046E+00
+34.8437E-09,+2.0654704401898E+00
+35.0000E-09,+1.9850684310007E+00
+35.1562E-09,+1.9021538590244E+00
+35.3125E-09,+1.8142141614738E+00
+35.4687E-09,+1.7262744639232E+00
+35.6250E-09,+1.6383347663726E+00
+35.7812E-09,+1.5478825060348E+00
+35.9375E-09,+1.4624553712713E+00
+36.0937E-09,+1.3795407992951E+00
+36.2500E-09,+1.3016513528931E+00
+36.4062E-09,+1.2287870320654E+00
+36.5625E-09,+1.1609478368121E+00
+36.7187E-09,+1.1031588927073E+00
+36.8750E-09,+1.0503950741770E+00
+37.0312E-09,+1.0026563812209E+00
+37.1875E-09,+969.9930649878E-03
+37.3437E-09,+942.3548743290E-03
+37.5000E-09,+922.2543720317E-03
+37.6562E-09,+912.2041208830E-03
+37.8125E-09,+909.6915580958E-03
+37.9687E-09,+917.2292464573E-03
+38.1250E-09,+932.3046231802E-03
+38.2812E-09,+952.4051254775E-03
+38.4375E-09,+982.5558789233E-03
+38.5937E-09,+1.0152191951564E+00
+38.7500E-09,+1.0579327625381E+00
+38.9062E-09,+1.1081840182813E+00
+39.0625E-09,+1.1609478368117E+00
+39.2187E-09,+1.2212493437035E+00
+39.3750E-09,+1.2840634133825E+00
+39.5312E-09,+1.3544151714229E+00
+39.6875E-09,+1.4272794922506E+00
+39.8437E-09,+1.5051689386525E+00
+40.0000E-09,+1.5855709478416E+00
+40.1562E-09,+1.6684855198179E+00
+40.3125E-09,+1.7564252173685E+00
+40.4687E-09,+1.8418523521320E+00
+40.6250E-09,+1.9297920496826E+00
+40.7812E-09,+2.0177317472332E+00
+40.9375E-09,+2.1006463192095E+00
+41.0937E-09,+2.1835608911858E+00
+41.2500E-09,+2.2639629003749E+00
+41.4062E-09,+2.3393397839897E+00
+41.5625E-09,+2.4096915420302E+00
+41.7187E-09,+2.4699930489221E+00
+41.8750E-09,+2.5277819930268E+00
+42.0312E-09,+2.5780332487700E+00
+42.1875E-09,+2.6157216905775E+00
+42.3437E-09,+2.6483850068106E+00
+42.5000E-09,+2.6735106346822E+00
+42.6562E-09,+2.6835608858309E+00
+42.8125E-09,+2.6885860114053E+00
+42.9687E-09,+2.6785357602567E+00
+43.1250E-09,+2.6634603835337E+00
+43.2812E-09,+2.6383347556622E+00
+43.4375E-09,+2.6056714394291E+00
+43.5937E-09,+2.5654704348346E+00
+43.7500E-09,+2.5177317418786E+00
+43.9062E-09,+2.4649679233482E+00
+44.0625E-09,+2.4071789792435E+00
+44.2187E-09,+2.3443649095646E+00
+44.3750E-09,+2.2790382770984E+00
+44.5312E-09,+2.2086865190579E+00
+44.6875E-09,+2.1358221982303E+00
+44.8437E-09,+2.0579327518284E+00
+45.0000E-09,+1.9825558682135E+00
+45.1562E-09,+1.9021538590244E+00
+45.3125E-09,+1.8192392870481E+00
+45.4687E-09,+1.7388372778590E+00
+45.6250E-09,+1.6559227058827E+00
+45.7812E-09,+1.5730081339064E+00
+45.9375E-09,+1.4900935619302E+00
+46.0937E-09,+1.4096915527410E+00
+46.2500E-09,+1.3343146691262E+00
+46.4062E-09,+1.2589377855114E+00
+46.5625E-09,+1.1885860274709E+00
+46.7187E-09,+1.1232593950047E+00
+46.8750E-09,+1.0629578881128E+00
+47.0312E-09,+1.0076815067953E+00
+47.1875E-09,+962.4553766263E-03
+47.3437E-09,+924.7669348189E-03
+47.5000E-09,+897.1287441601E-03
+47.6562E-09,+879.5408046499E-03
+47.8125E-09,+872.0031162884E-03
+47.9687E-09,+874.5156790755E-03
+48.1250E-09,+887.0784930113E-03
+48.2812E-09,+907.1789953086E-03
+48.4375E-09,+937.3297487544E-03
+48.5937E-09,+975.0181905618E-03
+48.7500E-09,+1.0227568835178E+00
+48.9062E-09,+1.0755207020482E+00
+49.0625E-09,+1.1333096461528E+00
+49.2187E-09,+1.1961237158318E+00
+49.3750E-09,+1.2614503482980E+00
+49.5312E-09,+1.3343146691256E+00
+49.6875E-09,+1.4071789899532E+00
+49.8437E-09,+1.4825558735680E+00
