#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-15 15:36:45.645
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.0004168283065429601,0.01040822275501824,-0.02695732824522261
-0.0004167583065429601,0.006758559696468467,-0.01966078090590295
-0.00041668830654296,0.0140578858135647,-0.02330905457556278
-0.0004166183065429601,0.006758559696468467,-0.02330905457556278
-0.0004165483065429601,-0.0005407664206310866,-0.02330905457556278
-0.00041647830654296,0.00310889663791703,-0.01966078090590129
-0.0004164083065429601,-0.0005407664206310866,-0.01601250723624312
-0.0004163383065429601,-0.004190429479180863,-0.01966078090590295
-0.00041626830654296,0.006758559696468467,-0.01966078090590295
-0.0004161983065429601,0.006758559696468467,-0.01966078090590295
-0.0004161283065429601,0.01040822275501824,-0.01966078090590295
-0.00041605830654296,-0.0005407664206277672,-0.01966078090590461
-0.0004159883065429601,0.006758559696468467,-0.02330905457556278
-0.0004159183065429601,-0.0005407664206310866,-0.02330905457556278
-0.00041584830654296,0.00310889663791703,-0.01601250723624644
-0.0004157783065429601,-0.0005407664206310866,-0.02330905457556278
-0.0004157083065429601,0.00310889663791869,-0.02330905457556278
-0.00041563830654296,0.006758559696466808,-0.01966078090590295
-0.0004155683065429601,0.00310889663792035,-0.01966078090590295
-0.0004154983065429601,0.006758559696468467,-0.02330905457556278
-0.00041542830654296,-0.0005407664206277672,-0.02330905457556278
-0.0004153583065429601,0.006758559696465148,-0.02330905457556278
-0.0004152883065429601,0.00310889663791869,-0.01966078090590295
-0.00041521830654296,-0.007840092537727321,-0.02695732824522261
-0.0004151483065429601,-0.0005407664206344065,-0.02695732824522261
-0.0004150783065429601,-0.0005407664206310866,-0.02695732824522261
-0.00041500830654296,0.003108896637915371,-0.02695732824521929
-0.0004149383065429601,-0.004190429479177544,-0.01966078090590627
-0.0004148683065429601,0.00310889663791869,-0.02330905457556278
-0.00041479830654296,0.01040822275501493,-0.01966078090590461
-0.0004147283065429601,0.003108896637922009,-0.02330905457556112
-0.0004146583065429601,0.006758559696468467,-0.01601250723624312
-0.00041458830654296,0.00310889663792035,-0.02330905457556444
-0.0004145183065429601,0.006758559696466807,-0.02695732824522095
-0.0004144483065429601,0.00310889663791869,-0.02695732824522261
-0.00041437830654296,0.003108896637922009,-0.01966078090590295
-0.0004143083065429601,0.01040822275501492,-0.01966078090590295
-0.0004142383065429601,0.00310889663791869,-0.02695732824522261
-0.00041416830654296,0.006758559696468467,-0.01966078090590461
-0.0004140983065429601,0.006758559696468467,-0.02330905457556112
-0.0004140283065429601,0.00310889663791869,-0.02330905457556278
-0.00041395830654296,-0.004190429479177544,-0.02330905457556444
-0.0004138883065429601,0.003108896637915371,-0.02695732824522095
-0.0004138183065429601,0.00310889663791869,-0.02695732824522261
-0.00041374830654296,0.00310889663791869,-0.03425387558454061
-0.0004136783065429601,0.00310889663791869,-0.0306056019148841
-0.0004136083065429601,-0.0005407664206310866,-0.03060560191488244
-0.00041353830654296,0.00310889663791869,-0.03060560191488078
-0.0004134683065429601,0.00310889663791869,-0.02695732824522427
-0.0004133983065429601,0.006758559696468467,-0.03425387558454226
-0.00041332830654296,0.006758559696466808,-0.03060560191487746
-0.0004132583065429601,0.00310889663792035,-0.01966078090590793
-0.0004131883065429601,0.006758559696468467,-0.02695732824522261
-0.00041311830654296,0.00310889663791703,-0.03060560191488244
-0.0004130483065429601,-0.0005407664206294269,-0.03060560191488244
-0.0004129783065429601,-0.007840092537730639,-0.02695732824522261
-0.00041290830654296,-0.007840092537727321,-0.02695732824521763
-0.0004128383065429601,-0.0005407664206344065,-0.0160125072362481
-0.0004127683065429601,-0.0005407664206310866,-0.01966078090590295
-0.00041269830654296,-0.0005407664206310866,-0.01601250723624312
-0.0004126283065429601,-0.004190429479179204,-0.01601250723624312
-0.0004125583065429601,-0.004190429479180863,-0.01601250723624312
-0.00041248830654296,0.00310889663791869,-0.02695732824522261
-0.0004124183065429601,-0.0005407664206294269,-0.02330905457556444
-0.0004123483065429601,-0.0005407664206310866,-0.01966078090590295
-0.00041227830654296,0.00310889663791869,-0.01966078090590295
-0.0004122083065429601,0.00310889663791869,-0.01601250723624478
-0.0004121383065429601,0.00310889663791869,-0.01966078090590295
-0.00041206830654296,0.006758559696468467,-0.02330905457556278
-0.0004119983065429601,0.00310889663792035,-0.02330905457556278
-0.0004119283065429601,-0.007840092537730639,-0.01966078090590295
-0.00041185830654296,0.00310889663791869,-0.02695732824522261
-0.0004117883065429601,-0.007840092537725661,-0.0160125072362481
-0.0004117183065429601,-0.004190429479180863,-0.01601250723624312
-0.00041164830654296,-0.007840092537730639,-0.02330905457556278
-0.0004115783065429601,-0.004190429479182523,-0.01966078090590461
-0.0004115083065429601,-0.0005407664206310866,-0.01966078090590295
-0.00041143830654296,-0.007840092537730639,-0.02330905457556278
-0.0004113683065429601,-0.004190429479182523,-0.02695732824522095
-0.0004112983065429601,-0.0005407664206310866,-0.02695732824522261
-0.00041122830654296,-0.007840092537730639,-0.02330905457556278
-0.0004111583065429601,-0.0005407664206344065,-0.03060560191487912
-0.0004110883065429601,0.00310889663791869,-0.03060560191488244
-0.00041101830654296,0.00310889663791869,-0.02330905457556278
-0.0004109483065429601,-0.007840092537725661,-0.03060560191487912
-0.0004108783065429601,0.00310889663791869,-0.03060560191488244
-0.00041080830654296,-0.0005407664206310866,-0.02330905457556278
-0.0004107383065429601,-0.007840092537727319,-0.03060560191487912
-0.0004106683065429601,-0.0005407664206310866,-0.02695732824522261
-0.00041059830654296,-0.0005407664206310866,-0.03425387558454226
-0.0004105283065429601,-0.007840092537727319,-0.02330905457556776
-0.0004104583065429601,-0.007840092537730639,-0.02330905457556278
-0.00041038830654296,-0.0005407664206310866,-0.02330905457556278
-0.0004103183065429601,-0.01148975559627544,-0.02330905457556278
-0.0004102483065429601,-0.007840092537730639,-0.03060560191488244
-0.00041017830654296,-0.007840092537730639,-0.02695732824522261
-0.0004101083065429601,-0.007840092537730639,-0.03060560191488078
-0.0004100383065429601,-0.01148975559628042,-0.02330905457556278
-0.00040996830654296,-0.007840092537730639,-0.02330905457556278
-0.0004098983065429601,-0.007840092537730639,-0.02330905457556278
-0.0004098283065429601,-0.01148975559628042,-0.02695732824522261
-0.00040975830654296,-0.007840092537730639,-0.02330905457556278
-0.0004096883065429601,-0.01148975559627876,-0.01601250723624644
-0.0004096183065429601,-0.01513941865483019,-0.01966078090590295
-0.00040954830654296,-0.007840092537730639,-0.01601250723624312
-0.0004094783065429601,-0.01513941865482687,-0.02330905457555946
-0.0004094083065429601,-0.0005407664206310866,-0.01966078090590295
-0.00040933830654296,-0.004190429479180863,-0.02695732824522261
-0.0004092683065429601,-0.0114897555962771,-0.02695732824522261
